class,split,filename,source_path
Tomate_Tache_bacterienne,val,00218_1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00218_1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295.JPG
Tomate_Tache_bacterienne,val,01351_a54fa73d-5d09-4cfd-a796-75112b088611___GCREC_Bact.Sp 3581.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01351_a54fa73d-5d09-4cfd-a796-75112b088611___GCREC_Bact.Sp 3581.JPG
Tomate_Tache_bacterienne,val,01566_c07fc97b-6fd7-4e55-a6e4-698184dbc5b8___GCREC_Bact.Sp 5686.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01566_c07fc97b-6fd7-4e55-a6e4-698184dbc5b8___GCREC_Bact.Sp 5686.JPG
Tomate_Tache_bacterienne,val,01861_e39108c9-61e6-405a-bad1-84f0d1fbb25b___GCREC_Bact.Sp 5915.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01861_e39108c9-61e6-405a-bad1-84f0d1fbb25b___GCREC_Bact.Sp 5915.JPG
Tomate_Tache_bacterienne,val,01297_a07259f0-2125-49df-ab32-c058eebf17f2___UF.GRC_BS_Lab Leaf 0218.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01297_a07259f0-2125-49df-ab32-c058eebf17f2___UF.GRC_BS_Lab Leaf 0218.JPG
Tomate_Tache_bacterienne,val,00149_12eda6e1-d42f-4e52-b04f-ff4f4d932783___GCREC_Bact.Sp 6275.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00149_12eda6e1-d42f-4e52-b04f-ff4f4d932783___GCREC_Bact.Sp 6275.JPG
Tomate_Tache_bacterienne,val,00501_40a87e9b-876d-4838-9cf4-1b1256080fad___GCREC_Bact.Sp 5932.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00501_40a87e9b-876d-4838-9cf4-1b1256080fad___GCREC_Bact.Sp 5932.JPG
Tomate_Tache_bacterienne,val,00301_25a8ea2f-8337-4b4b-8e2d-2110ee2b89ff___GCREC_Bact.Sp 5688.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00301_25a8ea2f-8337-4b4b-8e2d-2110ee2b89ff___GCREC_Bact.Sp 5688.JPG
Tomate_Tache_bacterienne,val,00636_50950fff-ebce-4985-bf46-713a0cdae29c___GCREC_Bact.Sp 5589.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00636_50950fff-ebce-4985-bf46-713a0cdae29c___GCREC_Bact.Sp 5589.JPG
Tomate_Tache_bacterienne,val,01951_ed72f0b8-cd69-41fd-99a8-ae792c6fa16f___GCREC_Bact.Sp 3186.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01951_ed72f0b8-cd69-41fd-99a8-ae792c6fa16f___GCREC_Bact.Sp 3186.JPG
Tomate_Tache_bacterienne,val,01304_a10e3222-dd42-4c61-a0dd-f2e7848e473c___UF.GRC_BS_Lab Leaf 0828.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01304_a10e3222-dd42-4c61-a0dd-f2e7848e473c___UF.GRC_BS_Lab Leaf 0828.JPG
Tomate_Tache_bacterienne,val,00581_4987b5ee-012c-4bcd-854d-7881a50757fd___GCREC_Bact.Sp 3209.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00581_4987b5ee-012c-4bcd-854d-7881a50757fd___GCREC_Bact.Sp 3209.JPG
Tomate_Tache_bacterienne,val,00347_2c8b59b4-05b2-4234-aa0d-15a52e624e52___GCREC_Bact.Sp 3027.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00347_2c8b59b4-05b2-4234-aa0d-15a52e624e52___GCREC_Bact.Sp 3027.JPG
Tomate_Tache_bacterienne,val,01784_da471a01-eb1c-4b89-9b21-6dee2719c200___UF.GRC_BS_Lab Leaf 0495.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01784_da471a01-eb1c-4b89-9b21-6dee2719c200___UF.GRC_BS_Lab Leaf 0495.JPG
Tomate_Tache_bacterienne,val,01638_c9251133-b2c8-4227-9c29-f14857e83be1___GCREC_Bact.Sp 5692.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01638_c9251133-b2c8-4227-9c29-f14857e83be1___GCREC_Bact.Sp 5692.JPG
Tomate_Tache_bacterienne,val,01348_a4bbf5a4-eed0-4f21-8bb3-3cf3bb17f7cd___GCREC_Bact.Sp 3177.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01348_a4bbf5a4-eed0-4f21-8bb3-3cf3bb17f7cd___GCREC_Bact.Sp 3177.JPG
Tomate_Tache_bacterienne,val,01622_c790128f-5406-4ffa-a545-80e818e1ceaf___GCREC_Bact.Sp 3648.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01622_c790128f-5406-4ffa-a545-80e818e1ceaf___GCREC_Bact.Sp 3648.JPG
Tomate_Tache_bacterienne,val,00623_4f239bf7-d595-404c-85af-ce41414c8ca5___GCREC_Bact.Sp 5802.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00623_4f239bf7-d595-404c-85af-ce41414c8ca5___GCREC_Bact.Sp 5802.JPG
Tomate_Tache_bacterienne,val,00834_6a198118-1387-400d-bfb8-c1127df2570d___GCREC_Bact.Sp 5885.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00834_6a198118-1387-400d-bfb8-c1127df2570d___GCREC_Bact.Sp 5885.JPG
Tomate_Tache_bacterienne,val,01268_9bfadeb9-dc2c-45fb-b687-7ae6f3dcc906___UF.GRC_BS_Lab Leaf 8789.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01268_9bfadeb9-dc2c-45fb-b687-7ae6f3dcc906___UF.GRC_BS_Lab Leaf 8789.JPG
Tomate_Tache_bacterienne,val,01831_dff2f22f-6d7a-4331-bd7a-902e13212348___GCREC_Bact.Sp 5924.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01831_dff2f22f-6d7a-4331-bd7a-902e13212348___GCREC_Bact.Sp 5924.JPG
Tomate_Tache_bacterienne,val,01815_de72e298-e788-4452-89a1-1e2dcb3998ad___GCREC_Bact.Sp 3445.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01815_de72e298-e788-4452-89a1-1e2dcb3998ad___GCREC_Bact.Sp 3445.JPG
Tomate_Tache_bacterienne,val,00606_4d036bc9-ce94-4da8-af1b-564b2846fbf8___GCREC_Bact.Sp 5789.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00606_4d036bc9-ce94-4da8-af1b-564b2846fbf8___GCREC_Bact.Sp 5789.JPG
Tomate_Tache_bacterienne,val,00669_541eaa7a-3967-4c6a-8a5d-4c9a1ad1881d___UF.GRC_BS_Lab Leaf 9240.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00669_541eaa7a-3967-4c6a-8a5d-4c9a1ad1881d___UF.GRC_BS_Lab Leaf 9240.JPG
Tomate_Tache_bacterienne,val,00634_5065cba2-6f5c-44e9-886d-e6fb8d764891___GCREC_Bact.Sp 3599.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00634_5065cba2-6f5c-44e9-886d-e6fb8d764891___GCREC_Bact.Sp 3599.JPG
Tomate_Tache_bacterienne,val,01482_b540f78d-2b64-4c23-bc20-2287f63b383f___GCREC_Bact.Sp 6128.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01482_b540f78d-2b64-4c23-bc20-2287f63b383f___GCREC_Bact.Sp 6128.JPG
Tomate_Tache_bacterienne,val,01550_be485aa1-5ab6-45d4-931c-e9d90a7b5488___GCREC_Bact.Sp 3455.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01550_be485aa1-5ab6-45d4-931c-e9d90a7b5488___GCREC_Bact.Sp 3455.JPG
Tomate_Tache_bacterienne,val,01368_a6c99119-aca8-43e0-bb73-5616aa205bbc___GCREC_Bact.Sp 5577.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01368_a6c99119-aca8-43e0-bb73-5616aa205bbc___GCREC_Bact.Sp 5577.JPG
Tomate_Tache_bacterienne,val,00746_5e258cf7-39d9-4f9e-9727-61401a3cb841___GCREC_Bact.Sp 5612.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00746_5e258cf7-39d9-4f9e-9727-61401a3cb841___GCREC_Bact.Sp 5612.JPG
Tomate_Tache_bacterienne,val,01517_b90cb55e-b1fb-47b5-90f9-543845814e68___GCREC_Bact.Sp 6029.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01517_b90cb55e-b1fb-47b5-90f9-543845814e68___GCREC_Bact.Sp 6029.JPG
Tomate_Tache_bacterienne,val,01414_acc8c3ba-69bc-4900-9c78-f7140e68f62d___GCREC_Bact.Sp 6158.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01414_acc8c3ba-69bc-4900-9c78-f7140e68f62d___GCREC_Bact.Sp 6158.JPG
Tomate_Tache_bacterienne,val,00003_00728f4d-83a0-49f1-87f8-374646fcda05___GCREC_Bact.Sp 6326.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00003_00728f4d-83a0-49f1-87f8-374646fcda05___GCREC_Bact.Sp 6326.JPG
Tomate_Tache_bacterienne,val,01819_df2c5959-402f-488c-8e9f-93d3a0cee4dd___UF.GRC_BS_Lab Leaf 1168.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01819_df2c5959-402f-488c-8e9f-93d3a0cee4dd___UF.GRC_BS_Lab Leaf 1168.JPG
Tomate_Tache_bacterienne,val,01847_e1ee0df9-7ad3-47f4-ba57-0e243101a657___GCREC_Bact.Sp 3702.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01847_e1ee0df9-7ad3-47f4-ba57-0e243101a657___GCREC_Bact.Sp 3702.JPG
Tomate_Tache_bacterienne,val,01054_85a1cefe-dfd8-4f9a-b852-da2aba419be7___GCREC_Bact.Sp 5658.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01054_85a1cefe-dfd8-4f9a-b852-da2aba419be7___GCREC_Bact.Sp 5658.JPG
Tomate_Tache_bacterienne,val,01752_d623c605-17f1-43b2-af4a-5428367f752f___GCREC_Bact.Sp 6284.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01752_d623c605-17f1-43b2-af4a-5428367f752f___GCREC_Bact.Sp 6284.JPG
Tomate_Tache_bacterienne,val,00893_7007f29f-6c4d-4b83-9bec-6e711d6fa7e0___UF.GRC_BS_Lab Leaf 0722.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00893_7007f29f-6c4d-4b83-9bec-6e711d6fa7e0___UF.GRC_BS_Lab Leaf 0722.JPG
Tomate_Tache_bacterienne,val,00078_0a22f50a-5f25-4cf6-816b-76cae94b7f30___GCREC_Bact.Sp 6103.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00078_0a22f50a-5f25-4cf6-816b-76cae94b7f30___GCREC_Bact.Sp 6103.JPG
Tomate_Tache_bacterienne,val,01956_ee21b0ab-9f7c-4d95-99db-5d53dcfd5c1b___GCREC_Bact.Sp 3770.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01956_ee21b0ab-9f7c-4d95-99db-5d53dcfd5c1b___GCREC_Bact.Sp 3770.JPG
Tomate_Tache_bacterienne,val,00056_076ef17d-dfd3-4dbc-a351-a14eff1aecdb___UF.GRC_BS_Lab Leaf 8980.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00056_076ef17d-dfd3-4dbc-a351-a14eff1aecdb___UF.GRC_BS_Lab Leaf 8980.JPG
Tomate_Tache_bacterienne,val,01399_aaa27c3b-ff24-4d91-9c0c-fe68862ab77e___GCREC_Bact.Sp 3616.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01399_aaa27c3b-ff24-4d91-9c0c-fe68862ab77e___GCREC_Bact.Sp 3616.JPG
Tomate_Tache_bacterienne,val,01321_a2591a35-c7ed-4115-9ce5-45fb655cab8a___GCREC_Bact.Sp 6294.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01321_a2591a35-c7ed-4115-9ce5-45fb655cab8a___GCREC_Bact.Sp 6294.JPG
Tomate_Tache_bacterienne,val,00142_12159ce5-93ff-4ef3-b1ca-0bf130278818___GCREC_Bact.Sp 3565.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00142_12159ce5-93ff-4ef3-b1ca-0bf130278818___GCREC_Bact.Sp 3565.JPG
Tomate_Tache_bacterienne,val,00819_67da0ec7-c06a-4d27-af36-17b4a1630830___GCREC_Bact.Sp 5619.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00819_67da0ec7-c06a-4d27-af36-17b4a1630830___GCREC_Bact.Sp 5619.JPG
Tomate_Tache_bacterienne,val,00048_070228e2-ba4e-4de8-813b-074e51ed6f5a___UF.GRC_BS_Lab Leaf 0661.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00048_070228e2-ba4e-4de8-813b-074e51ed6f5a___UF.GRC_BS_Lab Leaf 0661.JPG
Tomate_Tache_bacterienne,val,00626_4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp 6062.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00626_4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp 6062.JPG
Tomate_Tache_bacterienne,val,00408_33950b17-918e-4243-bfbd-be33874b62c4___GCREC_Bact.Sp 3303.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00408_33950b17-918e-4243-bfbd-be33874b62c4___GCREC_Bact.Sp 3303.JPG
Tomate_Tache_bacterienne,val,00079_0a64655c-4052-4e5f-a696-2a6cf25d10c9___GCREC_Bact.Sp 6017.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00079_0a64655c-4052-4e5f-a696-2a6cf25d10c9___GCREC_Bact.Sp 6017.JPG
Tomate_Tache_bacterienne,val,01444_affd3581-6323-43a3-87d6-31f6449fbf2a___GCREC_Bact.Sp 2990.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01444_affd3581-6323-43a3-87d6-31f6449fbf2a___GCREC_Bact.Sp 2990.JPG
Tomate_Tache_bacterienne,val,00508_4126165c-f9e0-4a17-9d87-d41bf356afb9___GCREC_Bact.Sp 3517.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00508_4126165c-f9e0-4a17-9d87-d41bf356afb9___GCREC_Bact.Sp 3517.JPG
Tomate_Tache_bacterienne,val,00846_6b68592a-aa06-4fac-ac47-b6d341e6f45e___UF.GRC_BS_Lab Leaf 0343.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00846_6b68592a-aa06-4fac-ac47-b6d341e6f45e___UF.GRC_BS_Lab Leaf 0343.JPG
Tomate_Tache_bacterienne,val,00367_2f48b422-e9b2-4143-8b7f-c44cea6fb2fd___UF.GRC_BS_Lab Leaf 0450.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00367_2f48b422-e9b2-4143-8b7f-c44cea6fb2fd___UF.GRC_BS_Lab Leaf 0450.JPG
Tomate_Tache_bacterienne,val,00362_2ef1523a-213c-4c36-af0a-8473fb932452___UF.GRC_BS_Lab Leaf 0364.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00362_2ef1523a-213c-4c36-af0a-8473fb932452___UF.GRC_BS_Lab Leaf 0364.JPG
Tomate_Tache_bacterienne,val,00316_27a806fe-06f2-48fb-92cf-32d44d545606___GCREC_Bact.Sp 3052.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00316_27a806fe-06f2-48fb-92cf-32d44d545606___GCREC_Bact.Sp 3052.JPG
Tomate_Tache_bacterienne,val,01787_daa61ed9-a0bf-4533-841e-1a43633e86a1___GCREC_Bact.Sp 5649.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01787_daa61ed9-a0bf-4533-841e-1a43633e86a1___GCREC_Bact.Sp 5649.JPG
Tomate_Tache_bacterienne,val,00725_5bb01712-dec5-40e7-8ceb-a2836ffab201___GCREC_Bact.Sp 3851.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00725_5bb01712-dec5-40e7-8ceb-a2836ffab201___GCREC_Bact.Sp 3851.JPG
Tomate_Tache_bacterienne,val,01806_dd6e2b14-f790-452a-b810-a667064a8699___GCREC_Bact.Sp 5632.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01806_dd6e2b14-f790-452a-b810-a667064a8699___GCREC_Bact.Sp 5632.JPG
Tomate_Tache_bacterienne,val,00733_5c130080-6cae-4d1e-acd7-629129d66a47___UF.GRC_BS_Lab Leaf 0412.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00733_5c130080-6cae-4d1e-acd7-629129d66a47___UF.GRC_BS_Lab Leaf 0412.JPG
Tomate_Tache_bacterienne,val,00632_50396b93-07af-41f8-bd0c-9d5068e1699e___GCREC_Bact.Sp 5662.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00632_50396b93-07af-41f8-bd0c-9d5068e1699e___GCREC_Bact.Sp 5662.JPG
Tomate_Tache_bacterienne,val,00884_6e9172ee-1bb5-49dc-bf23-203b2de71bbd___GCREC_Bact.Sp 3518.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00884_6e9172ee-1bb5-49dc-bf23-203b2de71bbd___GCREC_Bact.Sp 3518.JPG
Tomate_Tache_bacterienne,val,01200_94532bf7-7d74-455a-8526-938c93da0d63___UF.GRC_BS_Lab Leaf 9226.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01200_94532bf7-7d74-455a-8526-938c93da0d63___UF.GRC_BS_Lab Leaf 9226.JPG
Tomate_Tache_bacterienne,val,01124_8c93a024-3aea-440e-b504-9251758d71e7___GCREC_Bact.Sp 6065.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01124_8c93a024-3aea-440e-b504-9251758d71e7___GCREC_Bact.Sp 6065.JPG
Tomate_Tache_bacterienne,val,02034_f5142872-5e4b-4038-b4fd-b38c4097e5aa___GCREC_Bact.Sp 5679.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\02034_f5142872-5e4b-4038-b4fd-b38c4097e5aa___GCREC_Bact.Sp 5679.JPG
Tomate_Tache_bacterienne,val,01156_8f566d4c-a8b6-4ae0-a599-446cbbebecd4___GCREC_Bact.Sp 3405.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01156_8f566d4c-a8b6-4ae0-a599-446cbbebecd4___GCREC_Bact.Sp 3405.JPG
Tomate_Tache_bacterienne,val,01136_8d7aa2cd-626d-4893-8e7d-b34aa495f8cf___GCREC_Bact.Sp 6385.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01136_8d7aa2cd-626d-4893-8e7d-b34aa495f8cf___GCREC_Bact.Sp 6385.JPG
Tomate_Tache_bacterienne,val,01940_ec7b4bc1-dd3e-4735-a90c-1d51831994a1___GCREC_Bact.Sp 3134.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01940_ec7b4bc1-dd3e-4735-a90c-1d51831994a1___GCREC_Bact.Sp 3134.JPG
Tomate_Tache_bacterienne,val,00267_21f50927-9e52-4d6b-a3bd-8238cb23153a___GCREC_Bact.Sp 3271.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00267_21f50927-9e52-4d6b-a3bd-8238cb23153a___GCREC_Bact.Sp 3271.JPG
Tomate_Tache_bacterienne,val,00007_014b58ae-091b-408a-ab4a-5a780cd1c3f3___GCREC_Bact.Sp 2971.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00007_014b58ae-091b-408a-ab4a-5a780cd1c3f3___GCREC_Bact.Sp 2971.JPG
Tomate_Tache_bacterienne,val,01834_e0a6cc6b-56d6-45a3-a34a-5b484212712c___UF.GRC_BS_Lab Leaf 0255.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01834_e0a6cc6b-56d6-45a3-a34a-5b484212712c___UF.GRC_BS_Lab Leaf 0255.JPG
Tomate_Tache_bacterienne,val,00104_0d922399-7ba5-4d12-b84e-bb4b966c58ae___GCREC_Bact.Sp 6307.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00104_0d922399-7ba5-4d12-b84e-bb4b966c58ae___GCREC_Bact.Sp 6307.JPG
Tomate_Tache_bacterienne,val,01042_83881fef-6772-4dea-9e3e-ec32f3ef5ee1___GCREC_Bact.Sp 5818.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01042_83881fef-6772-4dea-9e3e-ec32f3ef5ee1___GCREC_Bact.Sp 5818.JPG
Tomate_Tache_bacterienne,val,01415_acd63ad6-8420-495d-8a3b-961fc5c98052___GCREC_Bact.Sp 2994.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01415_acd63ad6-8420-495d-8a3b-961fc5c98052___GCREC_Bact.Sp 2994.JPG
Tomate_Tache_bacterienne,val,01477_b4181c58-367b-4289-a1f1-7d0ec04ebf58___GCREC_Bact.Sp 3555.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01477_b4181c58-367b-4289-a1f1-7d0ec04ebf58___GCREC_Bact.Sp 3555.JPG
Tomate_Tache_bacterienne,val,00577_48ea939e-918d-4cc2-8285-267811f84914___GCREC_Bact.Sp 3634.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00577_48ea939e-918d-4cc2-8285-267811f84914___GCREC_Bact.Sp 3634.JPG
Tomate_Tache_bacterienne,val,01984_f0c8170c-0da6-402b-b1da-1a9978bd6787___GCREC_Bact.Sp 6137.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01984_f0c8170c-0da6-402b-b1da-1a9978bd6787___GCREC_Bact.Sp 6137.JPG
Tomate_Tache_bacterienne,val,00236_1d2bcd85-fdb7-4294-ba11-eb58373b4474___GCREC_Bact.Sp 3092.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00236_1d2bcd85-fdb7-4294-ba11-eb58373b4474___GCREC_Bact.Sp 3092.JPG
Tomate_Tache_bacterienne,val,00212_1a017b74-a549-433b-979b-3e3ace67b50d___GCREC_Bact.Sp 5715.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\00212_1a017b74-a549-433b-979b-3e3ace67b50d___GCREC_Bact.Sp 5715.JPG
Tomate_Tache_bacterienne,val,01143_8e01eb47-11f6-4e93-ac8f-09db0a9854dd___UF.GRC_BS_Lab Leaf 0519.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01143_8e01eb47-11f6-4e93-ac8f-09db0a9854dd___UF.GRC_BS_Lab Leaf 0519.JPG
Tomate_Tache_bacterienne,val,01986_f0f7740b-f202-4119-9d9c-b187fe33829a___GCREC_Bact.Sp 3247.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01986_f0f7740b-f202-4119-9d9c-b187fe33829a___GCREC_Bact.Sp 3247.JPG
Tomate_Tache_bacterienne,val,01260_9a9e2a16-a9b3-44b9-8de8-be36b76b03ee___GCREC_Bact.Sp 5549.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01260_9a9e2a16-a9b3-44b9-8de8-be36b76b03ee___GCREC_Bact.Sp 5549.JPG
Tomate_Tache_bacterienne,val,01119_8c3a26fe-2c28-4f55-9a5b-3d8b2be54502___GCREC_Bact.Sp 3682.JPG,C:\Users\C_O_D\Downloads\agrivision-ai-starter (1)\data\raw\Tomate_Tache_bacterienne\01119_8c3a26fe-2c28-4f55-9a5b-3d8b2be54502___GCREC_Bact.Sp 3682.JPG
